Date,GBP,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2016-06-27,0.7563,-1.7281546085019528,-11.038680749478061,NS,NL,"<NUM> injured white nationalist protest sacramento/,,,/battered storms west virginia struggles recover/,,,/brexit affect travel europe/,,,/brexit washington direct line continent suddenly frays/,,,/central banks worry engaging world markets brexit/,,,/donald trump r.n.c crack rebelling delegates/,,,/donald trump slips behind hillary clinton new polls/,,,/easy target taken trump brand/,,,/five killed colorado amtrak train-car crash state police/,,,/fractures brexit vote spread opposition labour party"
2016-06-28,0.748678,1.0078011371149103,-9.779730256810282,PS,NL,"american drivers regain appetite gas guzzlers/,,,/american markets panic begins subside/,,,/astrazeneca pushes protect crestor generic competition/,,,/atop gymnastics world simone biles suppress grin/,,,/brexit campaigners begin backpedaling/,,,/brexit locking forces already haunt global economy/,,,/brexit opens uncertain chapter britain storied history/,,,/c.i.a arms syrian rebels supplied black market officials say/,,,/donald trump scotland calls brexit result great thing/,,,/gay catholic groups want pope francis apologize"
2016-06-29,0.743363,0.7099180154886398,-9.922175248387077,PS,NL,"benghazi conspiracy theorists turn trey gowdy/,,,/fashioning cast-iron pans today cooks/,,,/game thrones season <NUM> finale setting endgame/,,,/istanbul donald trump roger federer wednesday evening briefing/,,,/jason day world top golfer pulls olympics zika fears/,,,/new analysis shows <NUM> emails missing clintonâ€™s disclosure state/,,,/pat summitt toughness greater invincibility/,,,/pentagon set lift ban transgender people serving u.s. military/,,,/right-wing supreme court/,,,/rio drug-testing lab suspended antidoping regulator"
2016-06-30,0.75188,-1.1457390265590277,-12.316783881164213,NS,NL,"cleveland relaxes rules protests near g.o.p convention site/,,,/donald trump keeps changing mind abortion torture banning muslims/,,,/film academy broadens voting pool oscars criticism/,,,/game thrones finale nikolaj coster-waldau cersei madness jaime evolution/,,,/gop leaders put country party/,,,/istanbul airport attack leaves least <NUM> dead/,,,/istanbul donald trump boris johnson thursday evening briefing/,,,/overwhelmed brexit basics/,,,/puerto rico relief measure clears senate goes obama/,,,/shakespeare actor playwright social climber"
2016-07-01,0.75343,-0.20614991754004564,-2.999639091823795,NS,NL,"<NUM> navy disciplined iran capture sailors/,,,/abortion ruling could create waves legal challenges/,,,/bill cunningham looked subjects looked/,,,/brexit briefing boris johnson running jeremy corbyn seeks labour revolution/,,,/chris christie becomes powerful figure donald trump campaign/,,,/donald trump preferred way blowing question going look/,,,/gun control wall bolstered republicans shows crack/,,,/hershey rejects mondelez <NUM> billion takeover offer/,,,/istanbul hillary clinton loretta lynch friday evening briefing/,,,/like photographed bill cunningham"
2016-07-02,0.7533380000000001,0.012210822505068109,-2.987061988713421,PS,NL,"brexit precursor donald trump presidency fast/,,,/donald trump long benefited trade practices scorns/,,,/paris bavaria heavy rains cause deadly floods/,,,/populist anger upends politics sides atlantic/,,,/realizing small terrifying world/,,,/ronald perelman donates <NUM> million arts complex world trade center site/,,,/u.s. house republican gun bill draws ire democrats/,,,/national park service confronts sexual harassment dysfunctional park exhibit/,,,/architects fight airport security threats flexible design/,,,/fbi interviews hillary clinton <NUM> hours email probe"
2016-07-03,0.752785,0.0734066249147105,-1.255360130849084,PS,NS,"13-year-olds longer marry virginia/,,,/celebrating nation stay still/,,,/house benghazi report finds new evidence wrongdoing hillary clinton/,,,/low-priority immigrants still swept net deportation/,,,/near russia border baltics soldiers sides practicing war/,,,/brawl family oriented country club leaves one dead others stabbed beaten/,,,/clinton trump draw battle lines fight north carolina/,,,/fbi interviews hillary clinton private server probe/,,,/declaration war drugs/,,,/center sags america groans"
2016-07-04,0.7528779999999999,-0.012354125015761497,0.4524659526642978,NS,PS,"declaration independence reveals american paradox/,,,/garrison keillor never knew/,,,/gop stoops scandal/,,,/nasa juno orbiter set arrive jupiter monday/,,,/trump anti-trade rhetoric rattles campaign message clinton unions/,,,/three suicide attacks saudi arabia extend global wave bombings bloody week/,,,/u.s. ditched plan give afghan forces armored vehicles/,,,/uae warns travelers wear traditional dress emirati visitor arrested ohio/,,,/worst week washington bill hillary clinton/,,,/financial costs america culture wars skyrocketing"
2016-07-05,0.768423,-2.0647435573891073,-2.637315374566896,NS,NL,"bird song sirens saxophones stroll museums/,,,/branding day fading elsewhere still ritual colorado ranch/,,,/donald trump finds playing catch-up all-important ohio/,,,/expect juno mission jupiter/,,,/former national guardsman accused plotting attack support isis/,,,/kevin durant join golden state warriors/,,,/nasa juno spacecraft enters orbit around jupiter/,,,/one robber <NUM> life sentences 90s legacy fills prisons today/,,,/quiet fixer donald trump campaign son-in-law jared kushner/,,,/suicide bombings hit <NUM> cities saudi arabia one near holy site"
2016-07-06,0.774705,-0.8175184761518182,-4.216244284420938,NS,NL,"adnan syed retrial ruling disappoints family victim serial case/,,,/confused quinoa nutrition americans/,,,/hillary clinton wimbledon nasa tuesday evening briefing/,,,/reporter calls publisher donald trump son-in-law anti-semitism/,,,/researchers much nuanced understanding whether eat pasta/,,,/rubio reverses course longer attend republican national convention/,,,/struggles steel town highlighted donald trump/,,,/text f.b.i director remarks investigation hillary clinton email use/,,,/tips keeping post-vacation feeling/,,,/democrats booing bernie sanders movement succeeding"
2016-07-07,0.77523,-0.06776773094274802,-3.1055487577804968,NS,NL,"alton sterling shooting baton rouge prompts justice dept investigation/,,,/bill cunningham looked past runway capture modern identity/,,,/donald trump republican party boost fundraising june/,,,/hillary clinton donald trump nato thursday evening briefing/,,,/hillary clinton embraces ideas bernie sanders college tuition plan/,,,/hillary clinton rough day republicans rue missed chance/,,,/house republicans grill fbi director comey clinton emails/,,,/minn. governor says race played role fatal police shooting traffic stop/,,,/oscar pistorius sentenced <NUM> years reeva steenkamp murder/,,,/sidewire chatter site political junkies already maxed"
2016-07-08,0.772123,0.4007842833739659,-2.48105331616739,PS,NS,"apple ios <NUM> available beta testers want head start/,,,/baton rouge passionate peaceful shooting alton sterling/,,,/bernie sanders expected endorse hillary clinton next week/,,,/cape cod landmark strategic retreat ocean/,,,/dallas roger federer hillary clinton friday evening briefing/,,,/eight u.s. airlines win tentative approval fly havana/,,,/exit stage right ukip leader farage announces surprise departure/,,,/fourth time baltimore opens trial death freddie gray/,,,/funeral held murdered brooklyn pizzeria owner police seek suspect/,,,/not-so-extinct dinosaurs roam earth least help photographer"
2016-07-10,0.772845,-0.09350841770027785,-2.664771481897205,NS,NL,"dallas euro <NUM> wimbledon weekend briefing/,,,/email controversy clinton republicans warn/,,,/sharp emotions protests deepen nation divide race policing/,,,/zika arrives congress shrugs/,,,/car culture dying/,,,/dallas police chief shooter seemed delusional scrawled cryptic messages blood/,,,/embrace nationalism responsibly/,,,/face facebook news business/,,,/obama plans major nuclear policy changes final months/,,,/dallas pastor t.d jakes says fatal police shootings left nation frustrated fatigued"
2016-07-11,0.769668,0.4110785474448164,-2.2301089950828867,PS,NS,"<NUM> powerful images aftermath last week violence dallas baton rouge falcon heights/,,,/cambodian opposition figure killing recalls darker times/,,,/dallas republican party britain monday evening briefing/,,,/donald trump keeps distance g.o.p platform fight gay rights/,,,/lin-manuel miranda final bows hamilton broadway/,,,/moving past gender barriers negotiate raise/,,,/police protesters clash minnesota capital/,,,/review garth brooks brings rousing anthems ballads yankee stadium/,,,/review jonah lehrer book love another unoriginal sin/,,,/ruth bader ginsburg fan donald trump critiques latest term"
2016-07-12,0.754655,1.9505812895950072,1.7917214867332234,PS,PS,"attorney general accepts recommendation charge hillary clinton/,,,/beauty industry ignore curvy models/,,,/donald trump bankrupted atlantic city casinos still earned millions/,,,/donald trump potential running mates pros cons/,,,/front-page editorials aim soothe grief-stricken/,,,/poised live-streaming tears fury find diamond reynolds/,,,/prosecutors odds u.s. inquiry eric garner death drags/,,,/prospects house vote gun control measure dims/,,,/republicans begin hashing details convention platform/,,,/sanders pledges support clinton"
2016-07-13,0.7620899999999999,-0.985218411061993,1.6283617635099858,NS,PS,"2,700 hillary clinton hamilton would enough/,,,/bernie sanders endorses hillary clinton hoping unify democrats/,,,/dallas police improved depends ask/,,,/defiant angry speech donald trump defends image seen anti-semitic/,,,/deray mckesson arrested protesting baton rouge released/,,,/donald trump rebukes ruth bader ginsburg deriding candidacy/,,,/elizabeth warren invited speak democratic convention first night/,,,/fraud jonah lehrer says remorse real/,,,/home runs way way theories/,,,/james stavridis retired admiral vetted hillary clinton running mate"
2016-07-14,0.749475,1.6553163012242464,3.3222398513989333,PS,PL,"hillary clinton lead shrunk still edge/,,,/intent reckoning georgetown slavery-stained past/,,,/old sex nursing home/,,,/race relations lowest point obama presidency poll finds/,,,/time think refinancing mortgage/,,,/bill simmons accuses stephen a. smith multiple espn employees nfl stooges/,,,/obama whac-a-mole strategy/,,,/said consensual said blacked u-va. decide assault/,,,/<NUM> things know mike pence donald trump running mate/,,,/inside obama radical experiment national reconciliation"
2016-07-15,0.75832,-1.1801594449447919,1.7876685450375192,NS,PS,"donald trump postpones naming running mate/,,,/families fellow officers honor victims dallas sniper/,,,/g.o.p. brightest stars mix donald trump picks running mate/,,,/ghostbusters review girls rule women funny get/,,,/nearly four-fifths white evangelicals say vote donald trump/,,,/paranoid survive burn take break/,,,/poll finds voters parties unhappy candidates/,,,/pulitzer prize-winner phil kennicott pokémon go diary/,,,/review café society woody allen worst movie/,,,/ruth bader ginsburg expresses regret criticizing donald trump"
2016-07-16,0.75832,1.4210854715202004e-14,1.7876685450375192,PS,PS,"amid protests police shootings black men latinos note disparity/,,,/dallas shooting open-carry laws loom cleveland convention plans/,,,/fendi dolce vita/,,,/hillary clinton site lincoln speech laments g.o.p. turn donald trump/,,,/new york city ballet savors city light/,,,/truck attack nice france know/,,,/turkish leader erdogan making new enemies frustrating old friends/,,,/u.f.c sells <NUM> billion/,,,/clinton push constitutional amendment overturn citizens united/,,,/fund-raising stalled republican convention asks adelson donation"
